code,title,va_code,node_code,match_type,token,range_size,mapping_note,icd10_crosswalk,curated_icd10_bucket,own_icd10_bucket
1G07,Infestation by mites,VAs-01.99,vas_01_99,range,1F50-1G2Z,161,ICD-11 2026-01 range 1F50-1G2Z,B88.9,vas_01_99,vas_01_99
1G07.0,Infestation by Demodex,VAs-01.99,vas_01_99,range,1F50-1G2Z,161,ICD-11 2026-01 range 1F50-1G2Z,B88.0,vas_01_99,vas_01_99
1G07.Y,Infestation of the skin by other specified parasitic mites,VAs-01.99,vas_01_99,range,1F50-1G2Z,161,ICD-11 2026-01 range 1F50-1G2Z,B88.9,vas_01_99,vas_01_99
1G07.Z,Infestation of the skin by unspecified parasitic mites,VAs-01.99,vas_01_99,range,1F50-1G2Z,161,ICD-11 2026-01 range 1F50-1G2Z,B88.9,vas_01_99,vas_01_99
1G0Y,Infestation by other specified ectoparasite,VAs-01.99,vas_01_99,range,1F50-1G2Z,161,ICD-11 2026-01 range 1F50-1G2Z,B85-B89,vas_01_99,vas_01_99
1G0Z,Infestation by unknown or unspecified ectoparasite,VAs-01.99,vas_01_99,range,1F50-1G2Z,161,ICD-11 2026-01 range 1F50-1G2Z,B85-B89,vas_01_99,vas_01_99
1G2Y,Other specified parasitic diseases,VAs-01.99,vas_01_99,range,1F50-1G2Z,161,ICD-11 2026-01 range 1F50-1G2Z,I,,
1G2Z,Unspecified parasitic diseases,VAs-01.99,vas_01_99,range,1F50-1G2Z,161,ICD-11 2026-01 range 1F50-1G2Z,I,,
1G40,Sepsis without septic shock,VAs-01.01,vas_01_01,range,1G40-1G41,2,ICD-11 2026-01 range 1G40-1G41,A30-A49,multiple:vas_01_01|vas_01_07|vas_01_08|vas_01_10|vas_01_99|vas_10_05,multiple:vas_01_01|vas_01_07|vas_01_08|vas_01_10|vas_01_99|vas_10_05
1G41,Sepsis with septic shock,VAs-01.01,vas_01_01,range,1G40-1G41,2,ICD-11 2026-01 range 1G40-1G41,R57.2,vas_99,vas_99
1G60,Certain other disorders of infectious origin,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,I,,
1G60.0,Mycetoma of unknown or unspecified type,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,B47,vas_01_99,vas_01_99
1G60.1,Pythiosis,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,I,,
1G60.2,Protothecosis,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,I,,
1G60.3,Infection of peripheral nervous system,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,I,,
1G60.Y,Other specified disorders of infectious origin not elsewhere classified,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,I,,
1G80,Sequelae of tuberculosis,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,B90,vas_01_99,vas_01_99
1G81,Sequelae of trachoma,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,I,,
1G82,Sequelae of leprosy,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,B92,vas_01_99,vas_01_99
1G83,Sequelae of poliomyelitis,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,B91,vas_01_99,vas_01_99
1G84,Sequelae of viral encephalitis,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,I,,
1G85,Sequelae of diphtheria,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,I,,
1G8Y,Sequelae of other specified infectious diseases,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,I,,
1G8Z,Sequelae of unspecified infectious diseases,VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,I,,
1H0Z,"Infection, unspecified",VAs-01.99,vas_01_99,range,1G60-1H0Z,15,ICD-11 2026-01 range 1G60-1H0Z,I,,
2A00,Primary neoplasms of brain,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A00.0,Gliomas of brain,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A00.00,Glioblastoma of brain,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C71,vas_02_99,vas_02_99
2A00.0Y,Other specified gliomas of brain,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A00.0Z,"Gliomas of brain, unspecified",VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A00.1,Embryonal tumours of brain,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A00.10,Medulloblastoma of brain,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C71.6,vas_02_99,vas_02_99
2A00.11,Central primitive neuroectodermal tumour,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C71,vas_02_99,vas_02_99
2A00.1Y,Other specified embryonal tumours of brain,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A00.1Z,"Embryonal tumours of brain, unspecified",VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A00.2,Tumours of neuroepithelial tissue of brain,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A00.20,Tumours of the pineal gland or pineal region,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A00.21,Mixed neuronal-glial tumours,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,D33.2,vas_02_99,vas_02_99
2A00.22,Choroid plexus tumours,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,D33,vas_02_99,vas_02_99
2A00.2Y,Other specified tumours of neuroepithelial tissue of brain,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A00.2Z,"Tumours of neuroepithelial tissue of brain, unspecified",VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A00.3,Central neurocytoma of brain,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C71.6,vas_02_99,vas_02_99
2A00.4,Astroblastoma of the brain,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A00.5,Primary neoplasm of brain of unknown or unspecified type,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A01,Primary neoplasms of meninges,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A01.0,Meningiomas,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A01.00,Primary malignant meningioma,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C70,vas_02_99,vas_02_99
2A01.0Y,Other specified meningiomas,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A01.0Z,"Meningiomas, unspecified",VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A01.1,Mesenchymal tumour of meninges,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C70,vas_02_99,vas_02_99
2A01.2,Primary neoplasm of meninges of unknown or unspecified type,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,D42.9,vas_02_99,vas_02_99
2A02,"Primary neoplasm of spinal cord, cranial nerves, paraspinal nerves or remaining parts of central nervous system",VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C72,vas_02_99,vas_02_99
2A02.0,"Gliomas of spinal cord, cranial or paraspinal nerves",VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C72,vas_02_99,vas_02_99
2A02.00,"Glioblastoma of spinal cord, cranial or paraspinal nerves",VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C72,vas_02_99,vas_02_99
2A02.0Y,"Other specified gliomas of spinal cord, cranial or paraspinal nerves",VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C72,vas_02_99,vas_02_99
2A02.0Z,"Gliomas of spinal cord, cranial or paraspinal nerves, unspecified",VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C72,vas_02_99,vas_02_99
2A02.1,Tumours of cranial or paraspinal nerves,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C72,vas_02_99,vas_02_99
2A02.10,Malignant peripheral nerve sheath tumour of cranial or paraspinal nerves,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C47.9,vas_02_99,vas_02_99
2A02.11,Paraspinal neuroblastoma,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C72,vas_02_99,vas_02_99
2A02.12,Malignant neoplasm of the optic nerve,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C72.3,vas_02_99,vas_02_99
2A02.1Y,Other specified tumours of cranial or paraspinal nerves,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C72,vas_02_99,vas_02_99
2A02.1Z,"Tumours of cranial or paraspinal nerves, unspecified",VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C72,vas_02_99,vas_02_99
2A02.2,Primary neoplasm of spinal cord of unknown or unspecified type,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C72,vas_02_99,vas_02_99
2A02.3,Benign neoplasm of cranial nerves,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,D33.3,vas_02_99,vas_02_99
2A02.4,Benign neoplasm of spinal cord,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,D33.4,vas_02_99,vas_02_99
2A02.Z,"Primary neoplasm of spinal cord, cranial nerves, paraspinal nerves or remaining parts of central nervous system, unspecified",VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C72,vas_02_99,vas_02_99
2A0Z,Other and unspecified neoplasms of brain or central nervous system,VAs-02.99,vas_02_99,range,2A00-2A0Z,42,ICD-11 2026-01 range 2A00-2A0Z,C69-C72,vas_02_99,vas_02_99
2A20,Non mast cell myeloproliferative neoplasms,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D47.7,vas_02_99,vas_02_99
2A20.0,"Chronic myelogenous leukaemia, BCR-ABL1-positive",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.1,vas_02_99,vas_02_99
2A20.00,Chronic myelogenous leukaemia with blast crisis,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.1,vas_02_99,vas_02_99
2A20.01,"Chronic myelogenous leukaemia, Philadelphia chromosome (Ph1) positive",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.1,vas_02_99,vas_02_99
2A20.02,"Chronic myelogenous leukaemia, t(9:22)(q34; q11)",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.1,vas_02_99,vas_02_99
2A20.03,Naegeli-type monocytic leukaemia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.1,vas_02_99,vas_02_99
2A20.0Y,"Other specified chronic myelogenous leukaemia, BCR-ABL1-positive",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.1,vas_02_99,vas_02_99
2A20.0Z,"Chronic myelogenous leukaemia, BCR-ABL1-positive, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.1,vas_02_99,vas_02_99
2A20.1,Chronic neutrophilic leukaemia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D47.1,vas_02_99,vas_02_99
2A20.2,Primary myelofibrosis,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D47.4,vas_02_99,vas_02_99
2A20.3,"Chronic eosinophilic leukaemia, not elsewhere classified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D47.5,vas_02_99,vas_02_99
2A20.4,Polycythaemia vera,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D45,vas_02_99,vas_02_99
2A20.5,"Non mast cell myeloproliferative neoplasm, unclassifiable",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D47.7,vas_02_99,vas_02_99
2A20.Y,Other specified non mast cell myeloproliferative neoplasms,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D47.7,vas_02_99,vas_02_99
2A20.Z,"Non mast cell myeloproliferative neoplasms, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D47.7,vas_02_99,vas_02_99
2A21,Mastocytosis,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C96.2,vas_02_99,vas_02_99
2A21.0,Systemic mastocytosis,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C96.2,vas_02_99,vas_02_99
2A21.00,Mast cell leukaemia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C94.3,vas_02_99,vas_02_99
2A21.0Y,Other specified systemic mastocytosis,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C96.2,vas_02_99,vas_02_99
2A21.0Z,"Systemic mastocytosis, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C96.2,vas_02_99,vas_02_99
2A21.1,Cutaneous mastocytosis,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C96.2,vas_02_99,vas_02_99
2A21.10,Urticaria pigmentosa,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C96.2,vas_02_99,vas_02_99
2A21.1Y,Other specified cutaneous mastocytosis,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C96.2,vas_02_99,vas_02_99
2A21.1Z,"Cutaneous mastocytosis, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C96.2,vas_02_99,vas_02_99
2A21.2,Mast cell sarcoma,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C96.2,vas_02_99,vas_02_99
2A21.3,Extracutaneous mastocytoma,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C96.2,vas_02_99,vas_02_99
2A21.Y,Other specified mastocytosis,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C96.2,vas_02_99,vas_02_99
2A21.Z,"Mastocytosis, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C96.2,vas_02_99,vas_02_99
2A2Y,Other specified myeloproliferative neoplasm,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C81-C96,vas_02_99,vas_02_99
2A2Z,"Myeloproliferative neoplasm, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C81-C96,vas_02_99,vas_02_99
2A30,Refractory anaemia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D46.9,vas_02_99,vas_02_99
2A31,Refractory neutropaenia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D46.9,vas_02_99,vas_02_99
2A32,Refractory thrombocytopenia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D46.9,vas_02_99,vas_02_99
2A33,Refractory anaemia with ring sideroblasts,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D46.1,vas_02_99,vas_02_99
2A34,Refractory cytopenia with multi-lineage dysplasia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D46.5,vas_02_99,vas_02_99
2A35,Refractory anaemia with excess of blasts,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D46.2,vas_02_99,vas_02_99
2A36,Myelodysplastic syndrome with isolated del(5q),VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D46.6,vas_02_99,vas_02_99
2A37,"Myelodysplastic syndrome, unclassifiable",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D46.9,vas_02_99,vas_02_99
2A38,Refractory cytopenia of childhood,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D46.9,vas_02_99,vas_02_99
2A3Y,Other specified myelodysplastic syndromes,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D46.9,vas_02_99,vas_02_99
2A3Z,"Myelodysplastic syndromes, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D46.9,vas_02_99,vas_02_99
2A40,Chronic myelomonocytic leukaemia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C93.1,vas_02_99,vas_02_99
2A41,"Atypical chronic myeloid leukaemia, BCR-ABL1-negative",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.2,vas_02_99,vas_02_99
2A42,Juvenile myelomonocytic leukaemia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C93.3,vas_02_99,vas_02_99
2A42.0,Juvenile myelomonocytic leukaemia in complete remission,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C93.3,vas_02_99,vas_02_99
2A42.Y,Other specified juvenile myelomonocytic leukaemia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C93.3,vas_02_99,vas_02_99
2A42.Z,"Juvenile myelomonocytic leukaemia, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C93.3,vas_02_99,vas_02_99
2A43,Refractory anaemia with ring sideroblasts associated with marked thrombocytosis,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D37-D48,vas_02_99,vas_02_99
2A44,"Myeloproliferative and myelodysplastic disease, unclassifiable",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C94.6,vas_02_99,vas_02_99
2A4Y,Other specified myelodysplastic and myeloproliferative neoplasms,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C81-C96,vas_02_99,vas_02_99
2A4Z,"Myelodysplastic and myeloproliferative neoplasms, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C81-C96,vas_02_99,vas_02_99
2A50,Myeloid or lymphoid neoplasm associated with PDGFRA rearrangement,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.7,vas_02_99,vas_02_99
2A51,Myeloid neoplasm associated with PDGFRB rearrangement,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.7,vas_02_99,vas_02_99
2A52,Myeloid or lymphoid neoplasms with FGFR1 abnormalities,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.7,vas_02_99,vas_02_99
2A5Z,"Myeloid or lymphoid neoplasms with eosinophilia and abnormalities of PDGFRA, PDGFRB or FGFR1, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C94.7,vas_02_99,vas_02_99
2A60,Acute myeloid leukaemias and related precursor neoplasms,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C81-C96,vas_02_99,vas_02_99
2A60.0,Acute myeloid leukaemia with recurrent genetic abnormalities,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.9,vas_02_99,vas_02_99
2A60.1,Acute myeloid leukaemia with myelodysplasia-related changes,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.7,vas_02_99,vas_02_99
2A60.2,Therapy-related myeloid neoplasms,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D47.1,vas_02_99,vas_02_99
2A60.20,Therapy related acute myeloid leukaemia or myelodysplastic syndrome,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.7,vas_02_99,vas_02_99
2A60.2Y,Other specified therapy-related myeloid neoplasms,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D47.1,vas_02_99,vas_02_99
2A60.2Z,"Therapy-related myeloid neoplasms, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D47.1,vas_02_99,vas_02_99
2A60.3,"Acute myeloid leukaemia, not elsewhere classified by criteria of other types",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.0,vas_02_99,vas_02_99
2A60.30,Acute myeloid leukaemia with minimal differentiation,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.0,vas_02_99,vas_02_99
2A60.31,Acute myeloid leukaemia without maturation,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.0,vas_02_99,vas_02_99
2A60.32,Acute myeloid leukaemia with maturation,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.0,vas_02_99,vas_02_99
2A60.33,Acute myelomonocytic leukaemia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.5,vas_02_99,vas_02_99
2A60.34,Acute monoblastic or monocytic leukaemia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C93.0,vas_02_99,vas_02_99
2A60.35,Acute erythroid leukaemia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C94.0,vas_02_99,vas_02_99
2A60.36,Acute megakaryoblastic leukaemia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C94.2,vas_02_99,vas_02_99
2A60.37,Acute basophilic leukaemia,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.0,vas_02_99,vas_02_99
2A60.38,Acute panmyelosis with myelofibrosis,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C94.4,vas_02_99,vas_02_99
2A60.39,Myeloid sarcoma,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.3,vas_02_99,vas_02_99
2A60.3Y,"Other specified acute myeloid leukaemia, not elsewhere classified by criteria of other types",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.0,vas_02_99,vas_02_99
2A60.3Z,"Acute myeloid leukaemia, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.0,vas_02_99,vas_02_99
2A60.4,Myeloid proliferation associated with Down syndrome,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.7,vas_02_99,vas_02_99
2A60.40,Transient abnormal myelopoiesis,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,D61.9,vas_03_01,vas_03_01
2A60.41,Myeloid leukaemia associated with Down syndrome,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.7,vas_02_99,vas_02_99
2A60.4Y,Other specified myeloid proliferation associated with Down syndrome,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.7,vas_02_99,vas_02_99
2A60.4Z,"Myeloid proliferation associated with Down syndrome, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C92.7,vas_02_99,vas_02_99
2A60.5,Blastic plasmacytoid dendritic cell neoplasm,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C86.4,vas_02_99,vas_02_99
2A60.Y,Other specified acute myeloid leukaemias and related precursor neoplasms,VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C81-C96,vas_02_99,vas_02_99
2A60.Z,"Acute myeloid leukaemias and related precursor neoplasms, unspecified",VAs-02.99,vas_02_99,range,2A20-2A90,175,ICD-11 2026-01 range 2A20-2A90,C81-C96,vas_02_99,vas_02_99
